0.1240000000, 0.7783269865, -0.0047068717, 0.7830338582,-6.2642780749,-0.0363542810
0.1250000000, 0.7845909573, -0.0047425690, 0.7893335263,-6.2639708037,-0.0356972773
0.1260000000, 0.7908546183, -0.0047775943, 0.7956322127,-6.2636610596,-0.0350253488
0.1270000000, 0.7971179672, -0.0048119328, 0.8019299000,-6.2633488427,-0.0343385036
0.1280000000, 0.8033810013, -0.0048455696, 0.8082265709,-6.2630341532,-0.0336367496
0.1290000000, 0.8096437183, -0.0048784897, 0.8145222080,-6.2627169911,-0.0329200949
0.1300000000, 0.8159061157, -0.0049106782, 0.8208167939,-6.2623973566,-0.0321885475
0.1310000000, 0.8221681909, -0.0049421203, 0.8271103113,-6.2620752497,-0.0314421157
0.1320000000, 0.8284299416, -0.0049728012, 0.8334027428,-6.2617506708,-0.0306808077
0.1330000000, 0.8346913652, -0.0050027058, 0.8396940710,-6.2614236197,-0.0299046315
0.1340000000, 0.8409524593, -0.0050318194, 0.8459842787,-6.2610940968,-0.0291135955
0.1350000000, 0.8472132214, -0.0050601271, 0.8522733485,-6.2607621021,-0.0283077081
0.1360000000, 0.8534736491, -0.0050876141, 0.8585612631,-6.2604276357,-0.0274869774
0.1370000000, 0.8597337398, -0.0051142655, 0.8648480052,-6.2600906979,-0.0266514120
0.1380000000, 0.8659934910, -0.0051400665, 0.8711335575,-6.2597512886,-0.0258010202
0.1390000000, 0.8722529005, -0.0051650023, 0.8774179028,-6.2594094081,-0.0249358105
0.1400000000, 0.8785119655, -0.0051890581, 0.8837010236,-6.2590650564,-0.0240557915
0.1410000000, 0.8847706837, -0.0052122191, 0.8899829028,-6.2587182338,-0.0231609717
0.1420000000, 0.8910290527, -0.0052344704, 0.8962635231,-6.2583689404,-0.0222513596
0.1430000000, 0.8972870699, -0.0052557974, 0.9025428673,-6.2580171762,-0.0213269639
0.1440000000, 0.9035447328, -0.0052761852, 0.9088209180,-6.2576629415,-0.0203877932
0.1450000000, 0.9098020390, -0.0052956190, 0.9150976581,-6.2573062363,-0.0194338564
0.1460000000, 0.9160589861, -0.0053140842, 0.9213730703,-6.2569470609,-0.0184651621
0.1470000000, 0.9223155715, -0.0053315659, 0.9276471374,-6.2565854153,-0.0174817191
0.1480000000, 0.9285717928, -0.0053480495, 0.9339198423,-6.2562212997,-0.0164835363
0.1490000000, 0.9348276475, -0.0053635201, 0.9401911676,-6.2558547143,-0.0154706225
0.1500000000, 0.9410831332, -0.0053779631, 0.9464610963,-6.2554856592,-0.0144429868
0.1510000000, 0.9473382473, -0.0053913637, 0.9527296110,-6.2551141344,-0.0134006379
0.1520000000, 0.9535929875, -0.0054037073, 0.9589966948,-6.2547401403,-0.0123435849
0.1530000000, 0.9598473511, -0.0054149791, 0.9652623303,-6.2543636769,-0.0112718370
0.1540000000, 0.9661013359, -0.0054251645, 0.9715265004,-6.2539847444,-0.0101854030
0.1550000000, 0.9723549392, -0.0054342488, 0.9777891881,-6.2536033429,-0.0090842923
0.1560000000, 0.9786081587, -0.0054422173, 0.9840503760,-6.2532194725,-0.0079685138
0.1570000000, 0.9848609918, -0.0054490554, 0.9903100473,-6.2528331335,-0.0068380769
0.1580000000, 0.9911134362, -0.0054547484, 0.9965681846,-6.2524443260,-0.0056929907
0.1590000000, 0.9973654892, -0.0054592817, 1.0028247709,-6.2520530501,-0.0045332646
0.1600000000, 1.0036171485, -0.0054626406, 1.0090797891,-6.2516593060,-0.0033589079
0.1610000000, 1.0098684116, -0.0054648105, 1.0153332221,-6.2512630939,-0.0021699299
0.1620000000, 1.0161192760, -0.0054657769, 1.0215850529,-6.2508644138,-0.0009663400
0.1630000000, 1.0223697393, -0.0054655250, 1.0278352643,-6.2504632660,0.0002518522
0.1640000000, 1.0286197989, -0.0054640404, 1.0340838393,-6.2500596506,0.0014846375
0.1650000000, 1.0348694525, -0.0054613084, 1.0403307609,-6.2496535678,0.0027320061
0.1660000000, 1.0411186975, -0.0054573144, 1.0465760119,-6.2492450177,0.0039939486
0.1670000000, 1.0473675315, -0.0054520440, 1.0528195755,-6.2488340006,0.0052704553
0.1680000000, 1.0536159520, -0.0054454824, 1.0590614345,-6.2484205165,0.0065615166
0.1690000000, 1.0598639566, -0.0054376153, 1.0653015719,-6.2480045656,0.0078671228
0.1700000000, 1.0661115428, -0.0054284281, 1.0715399708,-6.2475861481,0.0091872642
0.1710000000, 1.0723587080, -0.0054179061, 1.0777766141,-6.2471652641,0.0105219311
0.1720000000, 1.0786054499, -0.0054060350, 1.0840114849,-6.2467419139,0.0118711136
0.1730000000, 1.0848517660, -0.0053928002, 1.0902445662,-6.2463160975,0.0132348018
0.1740000000, 1.0910976538, -0.0053781872, 1.0964758411,-6.2458878152,0.0146129860
0.1750000000, 1.0973431109, -0.0053621816, 1.1027052925,-6.2454570671,0.0160056561
0.1760000000, 1.1035881348, -0.0053447688, 1.1089329035,-6.2450238535,0.0174128023
0.1770000000, 1.1098327229, -0.0053259343, 1.1151586573,-6.2445881743,0.0188344145
0.1780000000, 1.1160768730, -0.0053056639, 1.1213825368,-6.2441500300,0.0202704826
0.1790000000, 1.1223205824, -0.0052839429, 1.1276045253,-6.2437094205,0.0217209967
0.1800000000, 1.1285638487, -0.0052607569, 1.1338246057,-6.2432663461,0.0231859465
0.1810000000, 1.1348066695, -0.0052360916, 1.1400427611,-6.2428208070,0.0246653219
0.1820000000, 1.1410490423, -0.0052099325, 1.1462589748,-6.2423728033,0.0261591128
0.1830000000, 1.1472909647, -0.0051822652, 1.1524732299,-6.2419223352,0.0276673088
0.1840000000, 1.1535324341, -0.0051530753, 1.1586855094,-6.2414694029,0.0291898997
0.1850000000, 1.1597734481, -0.0051223484, 1.1648957965,-6.2410140065,0.0307268753
0.1860000000, 1.1660140042, -0.0050900702, 1.1711040744,-6.2405561463,0.0322782250
0.1870000000, 1.1722541001, -0.0050562262, 1.1773103263,-6.2400958225,0.0338439386
0.1880000000, 1.1784937331, -0.0050208022, 1.1835145353,-6.2396330351,0.0354240055
0.1890000000, 1.1847329009, -0.0049837838, 1.1897166847,-6.2391677845,0.0370184154
0.1900000000, 1.1909716009, -0.0049451567, 1.1959167576,-6.2387000707,0.0386271577
0.1910000000, 1.1972098308, -0.0049049064, 1.2021147373,-6.2382298939,0.0402502219
0.1920000000, 1.2034475881, -0.0048630188, 1.2083106069,-6.2377572545,0.0418875973
0.1930000000, 1.2096848702, -0.0048194796, 1.2145043498,-6.2372821524,0.0435392734
0.1940000000, 1.2159216748, -0.0047742743, 1.2206959492,-6.2368045880,0.0452052394
0.1950000000, 1.2221579994, -0.0047273888, 1.2268853882,-6.2363245614,0.0468854847
0.1960000000, 1.2283938415, -0.0046788088, 1.2330726503,-6.2358420727,0.0485799985
0.1970000000, 1.2346291986, -0.0046285201, 1.2392577187,-6.2353571223,0.0502887701
0.1980000000, 1.2408640683, -0.0045765083, 1.2454405766,-6.2348697103,0.0520117886
0.1990000000, 1.2470984481, -0.0045227592, 1.2516212074,-6.2343798368,0.0537490431
0.2000000000, 1.2533323356, -0.0044672587, 1.2577995944,-6.2338875021,0.0555005227
